happiness,cond,Vsafe,riskyHi,riskyLo,choseRisky,subjectWon,partnerWon,rewardSubj,rewardPart,subject,EV,ineq,ineqAdv,ineqDisadv,sRPE,pRPE,subjDecided,socialTrial
0.693424571427435,1,0.2,0.84,0,1,0,1,0,0.84,11,0.42,1,NaN,1,-0.42,0.42,1,1
-1.32643642364017,1,0,0.4,-0.08,1,0,1,-0.08,0.4,12,0.16,1,NaN,1,-0.24,0.24,1,1
-1.32643642364017,1,0.2,1,0,1,0,1,0,1,12,0.5,1,NaN,1,-0.5,0.5,1,1
-0.646212616645209,1,-0.2,0,-0.4,1,0,1,-0.4,0,12,-0.2,1,NaN,1,-0.2,0.2,1,1
-1.32643642364017,1,0,0.75,-0.48,1,0,0,-0.48,-0.48,12,0.135,0,NaN,NaN,-0.615,-0.615,1,1
-0.646212616645209,2,0.1,0.28,0,1,0,1,0,0.28,12,0.14,1,NaN,1,-0.14,0.14,0,1
-2.00666023063512,1,0.25,1.05,0,1,0,1,0,1.05,12,0.525,1,NaN,1,-0.525,0.525,1,1
0.714234997344705,1,0.1,0.2,0,1,0,0,0,0,12,0.1,0,NaN,NaN,-0.1,-0.1,1,1
-1.32643642364017,2,0,0.4,-0.08,1,0,1,-0.08,0.4,12,0.16,1,NaN,1,-0.24,0.24,0,1
-1.66654832713764,2,0,0.75,-0.26,1,0,1,-0.26,0.75,12,0.245,1,NaN,1,-0.505,0.505,0,1
0.374123093847226,2,0.2,0.84,0,1,0,0,0,0,12,0.42,0,NaN,NaN,-0.42,-0.42,0,1
1.10814246882715,2,0.2,0.56,0,1,1,0,0.56,0,12,0.28,1,1,NaN,0.28,-0.28,0,1
0.303845515646154,2,0,0.25,-0.16,1,1,1,0.25,0.25,12,0.045,0,0,0,0.205,0.205,0,1
-1.30474839071584,1,0,0.55,-0.19,1,0,1,-0.19,0.55,12,0.18,1,NaN,1,-0.37,0.37,1,1
-1.84094635950317,1,-0.2,0,-0.56,1,0,1,-0.56,0,12,-0.28,1,NaN,1,-0.28,0.28,1,1
-1.5728473751095,1,0.2,0.34,0,1,0,1,0,0.34,12,0.17,1,NaN,1,-0.17,0.17,1,1
1.10814246882715,1,0,0.4,-0.2,1,1,1,0.4,0.4,12,0.1,0,0,0,0.3,0.3,1,1
1.64434043761448,1,0.3,1.5,0,1,1,1,1.5,1.5,12,0.75,0,0,0,0.75,0.75,1,1
-1.5728473751095,1,0.15,0.75,0,1,0,1,0,0.75,12,0.375,1,NaN,1,-0.375,0.375,1,1
-0.768550421928507,2,0.2,0.84,0,1,0,1,0,0.84,12,0.42,1,NaN,1,-0.42,0.42,0,1
-1.03664940632217,1,-0.2,0,-0.34,1,0,1,-0.34,0,12,-0.17,1,NaN,1,-0.17,0.17,1,1
0.840043484433484,2,0.1,0.25,0,1,0,1,0,0.25,12,0.125,1,NaN,1,-0.125,0.125,0,1
-1.03664940632217,2,0,0.75,-0.48,1,0,0,-0.48,-0.48,12,0.135,0,NaN,NaN,-0.615,-0.615,0,1
-0.481031549429922,1,-0.25,0,-0.5,1,0,0,-0.5,-0.5,13,-0.25,0,NaN,NaN,-0.25,-0.25,1,1
-2.31353269011534,1,0.2,1,0,1,0,0,0,0,13,0.5,0,NaN,NaN,-0.5,-0.5,1,1
0.893344306084141,2,0.15,0.47,0,1,1,1,0.47,0.47,13,0.235,0,0,0,0.235,0.235,0,1
-1.16821947718695,1,0,0.75,-0.75,1,1,0,0.75,-0.75,13,0,1,1,NaN,0.75,-0.75,1,1
0.206156378327109,1,0,0.25,-0.25,1,0,0,-0.25,-0.25,13,0,0,NaN,NaN,-0.25,-0.25,1,1
1.58053223384117,2,0.3,1.5,0,1,1,1,1.5,1.5,13,0.75,0,0,0,0.75,0.75,0,1
-0.481031549429922,1,-0.15,0,-0.25,1,1,0,0,-0.25,13,-0.125,1,1,NaN,0.125,-0.125,1,1
1.12240694866982,2,0.25,0.7,0,1,1,1,0.7,0.7,13,0.35,0,0,0,0.35,0.35,0,1
0.435219020912786,1,0,0.15,-0.2,1,1,0,0.15,-0.2,13,-0.025,1,1,NaN,0.175,-0.175,1,1
-1.3875913793569,1,-0.2,0,-0.72,1,0,0,-0.72,-0.72,13,-0.36,0,NaN,NaN,-0.36,-0.36,1,1
0.154176819928544,1,0,0.15,-0.03,1,0,0,-0.03,-0.03,13,0.06,0,NaN,NaN,-0.09,-0.09,1,1
1.69594501921398,1,0.2,0.63,0,1,1,1,0.63,0.63,13,0.315,0,0,0,0.315,0.315,1,1
0.154176819928544,2,0,0.4,-0.08,1,1,1,0.4,0.4,13,0.16,0,0,0,0.24,0.24,0,1
-0.231265229892816,2,-0.15,0,-0.27,1,1,0,0,-0.27,13,-0.135,1,1,NaN,0.135,-0.135,0,1
0.539618869749904,1,0,0.4,-0.8,1,1,0,0.4,-0.8,13,-0.2,1,1,NaN,0.6,-0.6,1,1
-1.3875913793569,2,-0.25,0,-0.42,1,1,1,0,0,13,-0.21,0,0,0,0.21,0.21,0,1
2.08138706903534,2,0.3,0.95,0,1,1,1,0.95,0.95,13,0.475,0,0,0,0.475,0.475,0,1
-0.231265229892816,1,-0.15,0,-0.3,1,1,1,0,0,13,-0.15,0,0,0,0.15,0.15,1,1
-1.77303342917826,2,0.15,0.63,0,1,0,1,0,0.63,13,0.315,1,NaN,1,-0.315,0.315,0,1
0.539618869749904,1,0.2,1,0,1,0,1,0,1,13,0.5,1,NaN,1,-0.5,0.5,1,1
0.539618869749904,1,0.25,0.5,0,1,1,0,0.5,0,13,0.25,1,1,NaN,0.25,-0.25,1,1
0.154176819928544,2,-0.25,0,-0.46,1,0,0,-0.46,-0.46,13,-0.23,0,NaN,NaN,-0.23,-0.23,0,1
-0.616707279714176,1,0.1,0.18,0,1,0,1,0,0.18,13,0.09,1,NaN,1,-0.09,0.09,1,1
-1.47680492802114,1,0,0.55,-0.19,1,0,0,-0.19,-0.19,14,0.18,0,NaN,NaN,-0.37,-0.37,1,1
-0.651261800555904,2,0,0.55,-0.42,1,0,0,-0.42,-0.42,14,0.065,0,NaN,NaN,-0.485,-0.485,0,1
-0.376080758067494,2,0,0.75,-0.58,1,0,0,-0.58,-0.58,14,0.085,0,NaN,NaN,-0.665,-0.665,0,1
-0.376080758067494,2,0.3,1.08,0,1,0,1,0,1.08,14,0.54,1,NaN,1,-0.54,0.54,0,1
1.55018653935138,2,0.15,0.75,0,1,1,1,0.75,0.75,14,0.375,0,0,0,0.375,0.375,0,1
1.27500549686297,2,0.15,0.33,0,1,1,0,0.33,0,14,0.165,1,1,NaN,0.165,-0.165,0,1
-0.376080758067494,1,0.15,0.54,0,1,0,0,0,0,14,0.27,0,NaN,NaN,-0.27,-0.27,1,1
0.724643411886147,2,0.3,1.5,0,1,0,1,0,1.5,14,0.75,1,NaN,1,-0.75,0.75,0,1
-0.651261800555904,1,0,0.15,-0.12,1,1,0,0.15,-0.12,14,0.015,1,1,NaN,0.135,-0.135,1,1
1.27500549686297,2,0.2,0.56,0,1,1,1,0.56,0.56,14,0.28,0,0,0,0.28,0.28,0,1
0.232474198799797,1,0.3,1.5,0,1,0,0,0,0,14,0.75,0,NaN,NaN,-0.75,-0.75,1,1
-0.667425925586514,2,0,0.15,-0.08,1,1,0,0.15,-0.08,14,0.035,1,1,NaN,0.115,-0.115,0,1
-0.892400956683092,2,-0.25,0,-0.42,1,0,0,-0.42,-0.42,14,-0.21,0,NaN,NaN,-0.21,-0.21,0,1
-1.11737598777967,1,-0.15,0,-0.3,1,0,0,-0.3,-0.3,14,-0.15,0,NaN,NaN,-0.15,-0.15,1,1
-0.442450894489937,1,0.1,0.22,0,1,1,0,0.22,0,14,0.11,1,1,NaN,0.11,-0.11,1,1
1.35734935428269,1,0,0.15,-0.13,1,1,1,0.15,0.15,14,0.01,0,0,0,0.14,0.14,1,1
-1.7923010810694,2,-0.25,0,-0.42,1,1,0,0,-0.42,14,-0.21,1,1,NaN,0.21,-0.21,0,1
1.58232438537926,1,0.2,0.63,0,1,1,1,0.63,0.63,14,0.315,0,0,0,0.315,0.315,1,1
-0.667425925586514,1,-0.3,0,-0.5,1,0,1,-0.5,0,14,-0.25,1,NaN,1,-0.25,0.25,1,1
1.80729941647584,2,0,0.55,-0.28,1,1,1,0.55,0.55,14,0.135,0,0,0,0.415,0.415,0,1
0.840283959646911,1,0.1,0.5,0,1,1,0,0.5,0,15,0.25,1,1,NaN,0.25,-0.25,1,1
0.907506676418663,1,0,0.55,-0.11,1,1,1,0.55,0.55,15,0.22,0,0,0,0.33,0.33,1,1
0.638615809331652,2,0.3,0.74,0,1,1,0,0.74,0,15,0.37,1,1,NaN,0.37,-0.37,0,1
-2.25196101185372,1,-0.15,0,-0.27,1,0,0,-0.27,-0.27,15,-0.135,0,NaN,NaN,-0.135,-0.135,1,1
0.168056791929382,2,0.2,0.56,0,1,1,1,0.56,0.56,15,0.28,0,0,0,0.28,0.28,0,1
0.840283959646911,1,0.25,0.7,0,1,1,1,0.7,0.7,15,0.35,0,0,0,0.35,0.35,1,1
0.571393092559899,2,0,0.55,-0.35,1,1,1,0.55,0.55,15,0.1,0,0,0,0.45,0.45,0,1
0.381847138656204,2,0.15,0.54,0,1,1,0,0.54,0,15,0.27,1,1,NaN,0.27,-0.27,0,1
0.718771084529325,2,0,0.55,-0.49,1,1,0,0.55,-0.49,15,0.03,1,1,NaN,0.52,-0.52,0,1
1.05569503040245,1,0,0.15,-0.05,1,1,0,0.15,-0.05,15,0.05,1,1,NaN,0.1,-0.1,1,1
-0.797386671899721,1,0.2,0.56,0,1,0,0,0,0,15,0.28,0,NaN,NaN,-0.28,-0.28,1,1
1.05569503040245,2,-0.1,0,-0.18,1,1,0,0,-0.18,15,-0.09,1,1,NaN,0.09,-0.09,0,1
-1.13431061777284,1,0,0.25,-0.05,1,0,0,-0.05,-0.05,15,0.1,0,NaN,NaN,-0.15,-0.15,1,1
-0.797386671899721,2,0,0.55,-0.49,1,0,1,-0.49,0.55,15,0.03,1,NaN,1,-0.52,0.52,0,1
0.887233057465886,1,0,0.15,-0.08,1,1,1,0.15,0.15,15,0.035,0,0,0,0.115,0.115,1,1
-0.123538780153478,1,0,0.15,-0.1,1,1,0,0.15,-0.1,15,0.025,1,1,NaN,0.125,-0.125,1,1
1.05569503040245,2,0,0.15,-0.03,1,0,1,-0.03,0.15,15,0.06,1,NaN,1,-0.09,0.09,0,1
0.718771084529325,2,-0.1,0,-0.17,1,1,0,0,-0.17,15,-0.085,1,1,NaN,0.085,-0.085,0,1
0.0449231927830827,2,0,0.15,-0.13,1,0,0,-0.13,-0.13,15,0.01,0,NaN,NaN,-0.14,-0.14,0,1
0.381847138656204,1,0.15,0.54,0,1,0,1,0,0.54,15,0.27,1,NaN,1,-0.27,0.27,1,1
1.22458523311257,2,0,0.55,-0.49,1,1,1,0.55,0.55,16,0.03,0,0,0,0.52,0.52,0,1
1.22458523311257,2,0,0.25,-0.22,1,0,1,-0.22,0.25,16,0.015,1,NaN,1,-0.235,0.235,0,1
-0.372699853556003,2,0.15,0.42,0,1,0,0,0,0,16,0.21,0,NaN,NaN,-0.21,-0.21,0,1
-0.372699853556003,2,0.3,0.74,0,1,0,1,0,0.74,16,0.37,1,NaN,1,-0.37,0.37,0,1
1.22458523311257,1,0.2,0.72,0,1,1,1,0.72,0.72,16,0.36,0,0,0,0.36,0.36,1,1
-0.372699853556003,2,0.1,0.42,0,1,1,0,0.42,0,16,0.21,1,1,NaN,0.21,-0.21,0,1
-0.372699853556003,2,0.25,0.7,0,1,1,1,0.7,0.7,16,0.35,0,0,0,0.35,0.35,0,1
-0.372699853556003,1,0.25,0.46,0,1,0,1,0,0.46,16,0.23,1,NaN,1,-0.23,0.23,1,1
1.96638416050035,2,0.3,0.95,0,1,1,1,0.95,0.95,16,0.475,0,0,0,0.475,0.475,0,1
0.737394060187631,2,0.1,0.22,0,1,0,1,0,0.22,16,0.11,1,NaN,1,-0.11,0.11,0,1
0.737394060187631,2,0.25,0.7,0,1,0,0,0,0,16,0.35,0,NaN,NaN,-0.35,-0.35,0,1
-1.10609109028145,2,-0.1,0,-0.17,1,0,1,-0.17,0,16,-0.085,1,NaN,1,-0.085,0.085,0,1
0.122899010031271,2,0.3,0.74,0,1,0,0,0,0,16,0.37,0,NaN,NaN,-0.37,-0.37,0,1
0.737394060187631,2,0.25,1.25,0,1,0,0,0,0,16,0.625,0,NaN,NaN,-0.625,-0.625,0,1
-2.02570940626429,1,-0.3,0,-0.6,1,0,0,-0.6,-0.6,17,-0.3,0,NaN,NaN,-0.3,-0.3,1,1
0.987742603054488,1,0,0.15,-0.13,1,1,1,0.15,0.15,17,0.01,0,0,0,0.14,0.14,1,1
-0.0167414000517709,2,0.1,0.36,0,1,1,0,0.36,0,17,0.18,1,1,NaN,0.18,-0.18,0,1
0.987742603054488,1,0,0.4,-0.4,1,1,1,0.4,0.4,17,0,0,0,0,0.4,0.4,1,1
1.48998460460762,2,0.3,0.84,0,1,0,0,0,0,17,0.42,0,NaN,NaN,-0.42,-0.42,0,1
1.48998460460762,2,0,0.25,-0.09,1,1,1,0.25,0.25,17,0.08,0,0,0,0.17,0.17,0,1
0.987742603054488,1,-0.2,0,-0.36,1,1,1,0,0,17,-0.18,0,0,0,0.18,0.18,1,1
-0.0167414000517709,2,0,0.55,-0.49,1,0,0,-0.49,-0.49,17,0.03,0,NaN,NaN,-0.52,-0.52,0,1
-1.02122540315803,2,-0.1,0,-0.17,1,0,1,-0.17,0,17,-0.085,1,NaN,1,-0.085,0.085,0,1
-1.52346740471116,2,0.1,0.22,0,1,0,1,0,0.22,17,0.11,1,NaN,1,-0.11,0.11,0,1
-0.302865471649171,1,0,0.15,-0.15,1,1,1,0.15,0.15,17,0,0,0,0,0.15,0.15,1,1
0.396054847541224,1,0.3,0.6,0,1,1,1,0.6,0.6,17,0.3,0,0,0,0.3,0.3,1,1
-1.70070611002996,1,0,0.55,-0.55,1,0,1,-0.55,0.55,17,0,1,NaN,1,-0.55,0.55,1,1
1.09497516673162,2,0.3,1.5,0,1,1,1,1.5,1.5,17,0.75,0,0,0,0.75,0.75,0,1
-1.00178579083957,1,-0.3,0,-0.67,1,0,1,-0.67,0,17,-0.335,1,NaN,1,-0.335,0.335,1,1
-1.00178579083957,1,-0.25,0,-0.42,1,1,0,0,-0.42,17,-0.21,1,1,NaN,0.21,-0.21,1,1
1.09497516673162,2,0.3,1.26,0,1,1,1,1.26,1.26,17,0.63,0,0,0,0.63,0.63,0,1
0.396054847541224,2,-0.15,0,-0.25,1,0,1,-0.25,0,17,-0.125,1,NaN,1,-0.125,0.125,0,1
-1.00178579083957,2,-0.1,0,-0.18,1,1,1,0,0,17,-0.09,0,0,0,0.09,0.09,0,1
-1.00178579083957,2,0,0.4,-0.2,1,0,1,-0.2,0.4,17,0.1,1,NaN,1,-0.3,0.3,0,1
1.09497516673162,1,0.15,0.3,0,1,1,0,0.3,0,17,0.15,1,1,NaN,0.15,-0.15,1,1
1.09497516673162,2,-0.1,0,-0.18,1,1,1,0,0,17,-0.09,0,0,0,0.09,0.09,0,1
2.49281580511241,1,0.25,1.25,0,1,1,0,1.25,0,17,0.625,1,1,NaN,0.625,-0.625,1,1
1.13924668090907,2,0.1,0.36,0,1,1,1,0.36,0.36,18,0.18,0,0,0,0.18,0.18,0,1
1.76635494562966,1,0.1,0.2,0,1,0,0,0,0,18,0.1,0,NaN,NaN,-0.1,-0.1,1,1
1.45280081326936,1,0,0.55,-0.19,1,0,0,-0.19,-0.19,18,0.18,0,NaN,NaN,-0.37,-0.37,1,1
0.825692548548775,2,0,0.25,-0.05,1,0,1,-0.05,0.25,18,0.1,1,NaN,1,-0.15,0.15,0,1
-0.428523980892402,1,0,0.75,-0.38,1,0,1,-0.38,0.75,18,0.185,1,NaN,1,-0.565,0.565,1,1
-0.114969848532108,2,-0.25,0,-0.42,1,1,0,0,-0.42,18,-0.21,1,1,NaN,0.21,-0.21,0,1
-0.742078113252697,2,0,0.4,-0.36,1,0,1,-0.36,0.4,18,0.02,1,NaN,1,-0.38,0.38,0,1
-0.428523980892402,2,-0.25,0,-0.42,1,0,0,-0.42,-0.42,18,-0.21,0,NaN,NaN,-0.21,-0.21,0,1
-0.114969848532108,1,-0.2,0,-0.34,1,1,1,0,0,18,-0.17,0,0,0,0.17,0.17,1,1
-1.68274051033358,1,0.25,0.7,0,1,0,0,0,0,18,0.35,0,NaN,NaN,-0.35,-0.35,1,1
-0.450487760100888,1,-0.3,0,-0.6,1,0,1,-0.6,0,18,-0.3,1,NaN,1,-0.3,0.3,1,1
-1.36363862517026,1,-0.2,0,-0.34,1,0,1,-0.34,0,18,-0.17,1,NaN,1,-0.17,0.17,1,1
-1.728898971198,1,0.15,0.33,0,1,0,0,0,0,18,0.165,0,NaN,NaN,-0.165,-0.165,1,1
-1.18100845215638,2,0,0.15,-0.08,1,1,0,0.15,-0.08,18,0.035,1,1,NaN,0.115,-0.115,0,1
-0.815748106128636,2,0.3,0.84,0,1,1,0,0.84,0,18,0.42,1,1,NaN,0.42,-0.42,0,1
-1.36363862517026,1,-0.2,0,-0.36,1,0,0,-0.36,-0.36,18,-0.18,0,NaN,NaN,-0.18,-0.18,1,1
-0.0852274140731411,2,0.3,0.74,0,1,1,1,0.74,0.74,18,0.37,0,0,0,0.37,0.37,0,1
0.280032931954606,2,0.1,0.5,0,1,1,1,0.5,0.5,18,0.25,0,0,0,0.25,0.25,0,1
0.0974027589407326,2,0,0.15,-0.1,1,0,1,-0.1,0.15,18,0.025,1,NaN,1,-0.125,0.125,0,1
1.0105536240101,1,0.1,0.36,0,1,1,1,0.36,0.36,18,0.18,0,0,0,0.18,0.18,1,1
0.280032931954606,2,0,0.15,-0.08,1,1,1,0.15,0.15,18,0.035,0,0,0,0.115,0.115,0,1
0.0974027589407326,1,0.25,0.5,0,1,0,0,0,0,18,0.25,0,NaN,NaN,-0.25,-0.25,1,1
1.37581397003785,2,0.2,1,0,1,1,0,1,0,18,0.5,1,1,NaN,0.5,-0.5,0,1
1.7410743160656,1,0.25,0.7,0,1,1,1,0.7,0.7,18,0.35,0,0,0,0.35,0.35,1,1
1.42457552933349,2,0,0.25,-0.09,1,1,0,0.25,-0.09,19,0.08,1,1,NaN,0.17,-0.17,0,1
-1.5697552011127,2,0,0.75,-0.15,1,0,1,-0.15,0.75,19,0.3,1,NaN,1,-0.45,0.45,0,1
0.0635161064034039,2,0,0.55,-0.49,1,1,1,0.55,0.55,19,0.03,0,0,0,0.52,0.52,0,1
-0.753119547354649,1,0.2,0.84,0,1,0,0,0,0,19,0.42,0,NaN,NaN,-0.42,-0.42,1,1
0.0635161064034039,2,0.1,0.25,0,1,1,0,0.25,0,19,0.125,1,1,NaN,0.125,-0.125,0,1
-0.480907662768631,1,0.25,0.46,0,1,1,0,0.46,0,19,0.23,1,1,NaN,0.23,-0.23,1,1
-0.0874164385489949,2,0.2,0.56,0,1,0,0,0,0,19,0.28,0,NaN,NaN,-0.28,-0.28,0,1
1.22383013968593,1,0,0.75,-0.26,1,0,1,-0.26,0.75,19,0.245,1,NaN,1,-0.505,0.505,1,1
-1.39866301678392,2,0,0.4,-0.26,1,0,0,-0.26,-0.26,19,0.07,0,NaN,NaN,-0.33,-0.33,0,1
1.22383013968593,2,0,0.15,-0.05,1,1,1,0.15,0.15,19,0.05,0,0,0,0.1,0.1,0,1
-0.743039727666459,1,-0.15,0,-0.25,1,0,1,-0.25,0,19,-0.125,1,NaN,1,-0.125,0.125,1,1
0.568206850568469,2,0.1,0.25,0,1,1,1,0.25,0.25,19,0.125,0,0,0,0.125,0.125,0,1
-0.0874164385489949,2,0,0.15,-0.12,1,0,1,-0.12,0.15,19,0.015,1,NaN,1,-0.135,0.135,0,1
-0.0874164385489949,2,0.2,0.5,0,1,1,1,0.5,0.5,19,0.25,0,0,0,0.25,0.25,0,1
1.22383013968593,1,0,0.15,-0.13,1,1,1,0.15,0.15,19,0.01,0,0,0,0.14,0.14,1,1
1.8794534288034,2,0.3,0.67,0,1,0,0,0,0,19,0.335,0,NaN,NaN,-0.335,-0.335,0,1
0.0246647332541595,1,0,0.25,-0.28,1,0,0,-0.28,-0.28,20,-0.015,0,NaN,NaN,-0.265,-0.265,1,1
0.0246647332541595,2,-0.25,0,-0.42,1,0,0,-0.42,-0.42,20,-0.21,0,NaN,NaN,-0.21,-0.21,0,1
-1.45521926199542,1,0.1,0.22,0,1,1,0,0.22,0,20,0.11,1,1,NaN,0.11,-0.11,1,1
0.764606730878947,1,0,0.55,-0.11,1,0,1,-0.11,0.55,20,0.22,1,NaN,1,-0.33,0.33,1,1
-0.715277264370628,1,0.1,0.32,0,1,1,0,0.32,0,20,0.16,1,1,NaN,0.16,-0.16,1,1
0.764606730878947,2,0.3,1.5,0,1,1,0,1.5,0,20,0.75,1,1,NaN,0.75,-0.75,0,1
-1.45521926199542,2,0,0.15,-0.05,1,1,0,0.15,-0.05,20,0.05,1,1,NaN,0.1,-0.1,0,1
1.50454872850374,2,0,0.4,-0.36,1,1,1,0.4,0.4,20,0.02,0,0,0,0.38,0.38,0,1
-0.90664698921925,2,0.1,0.22,0,1,1,0,0.22,0,20,0.11,1,1,NaN,0.11,-0.11,0,1
-1.37560232847059,1,0.15,0.33,0,1,1,0,0.33,0,20,0.165,1,1,NaN,0.165,-0.165,1,1
0.0312636892834223,2,-0.1,0,-0.18,1,1,1,0,0,20,-0.09,0,0,0,0.09,0.09,0,1
-0.437691649967914,2,0,0.15,-0.13,1,0,0,-0.13,-0.13,20,0.01,0,NaN,NaN,-0.14,-0.14,0,1
-1.37560232847059,2,0,0.55,-0.35,1,1,0,0.55,-0.35,20,0.1,1,1,NaN,0.45,-0.45,0,1
0.969174367786094,1,0.2,0.56,0,1,1,1,0.56,0.56,20,0.28,0,0,0,0.28,0.28,1,1
0.500219028534758,1,0,0.15,-0.05,1,0,1,-0.05,0.15,20,0.05,1,NaN,1,-0.1,0.1,1,1
0.969174367786094,1,0.1,0.42,0,1,0,0,0,0,20,0.21,0,NaN,NaN,-0.21,-0.21,1,1
-1.84455766772192,1,0.15,0.25,0,1,1,0,0.25,0,20,0.125,1,1,NaN,0.125,-0.125,1,1
0.969174367786094,1,-0.3,0,-0.5,1,0,1,-0.5,0,20,-0.25,1,NaN,1,-0.25,0.25,1,1
0.969174367786094,2,0,0.25,-0.05,1,0,1,-0.05,0.25,20,0.1,1,NaN,1,-0.15,0.15,0,1
1.43812970703743,2,0,0.55,-0.35,1,1,1,0.55,0.55,20,0.1,0,0,0,0.45,0.45,0,1
-0.0875768417051915,2,0.15,0.42,0,1,1,1,0.42,0.42,21,0.21,0,0,0,0.21,0.21,0,1
-1.54719087012505,2,-0.25,0,-0.46,1,0,0,-0.46,-0.46,21,-0.23,0,NaN,NaN,-0.23,-0.23,0,1
-0.963345258757104,1,0.25,1.05,0,1,0,1,0,1.05,21,0.525,1,NaN,1,-0.525,0.525,1,1
1.08011438103069,1,0,0.4,-0.26,1,1,1,0.4,0.4,21,0.07,0,0,0,0.33,0.33,1,1
-0.963345258757104,1,-0.15,0,-0.27,1,1,0,0,-0.27,21,-0.135,1,1,NaN,0.135,-0.135,1,1
-0.0875768417051915,2,0.1,0.32,0,1,0,0,0,0,21,0.16,0,NaN,NaN,-0.16,-0.16,0,1
-0.379499647389162,1,-0.2,0,-0.36,1,1,0,0,-0.36,21,-0.18,1,1,NaN,0.18,-0.18,1,1
-0.671422453073133,1,0,0.4,-0.2,1,0,1,-0.2,0.4,21,0.1,1,NaN,1,-0.3,0.3,1,1
2.83165121513452,1,0.25,1.05,0,1,1,1,1.05,1.05,21,0.525,0,0,0,0.525,0.525,1,1
-0.0875768417051915,1,0,0.75,-0.15,1,1,1,0.75,0.75,21,0.3,0,0,0,0.45,0.45,1,1
-0.963345258757104,2,-0.15,0,-0.27,1,0,0,-0.27,-0.27,21,-0.135,0,NaN,NaN,-0.135,-0.135,0,1
-1.23131254395176,2,-0.2,0,-0.36,1,0,1,-0.36,0,21,-0.18,1,NaN,1,-0.18,0.18,0,1
-1.23131254395176,1,0,0.4,-0.08,1,0,0,-0.08,-0.08,21,0.16,0,NaN,NaN,-0.24,-0.24,1,1
0.261187509323099,1,0,0.75,-0.26,1,1,0,0.75,-0.26,21,0.245,1,1,NaN,0.505,-0.505,1,1
0.261187509323099,2,0.2,0.44,0,1,0,1,0,0.44,21,0.22,1,NaN,1,-0.22,0.22,0,1
-0.111937503995614,2,0,0.25,-0.13,1,0,0,-0.13,-0.13,21,0.06,0,NaN,NaN,-0.19,-0.19,0,1
1.38056254927924,1,0,0.25,-0.09,1,1,1,0.25,0.25,21,0.08,0,0,0,0.17,0.17,1,1
3.24618761587281,2,0.3,0.67,0,1,1,1,0.67,0.67,21,0.335,0,0,0,0.335,0.335,0,1
-1.23131254395176,2,0.25,0.62,0,1,0,0,0,0,21,0.31,0,NaN,NaN,-0.31,-0.31,0,1
-0.858187530633042,2,0.2,0.63,0,1,0,1,0,0.63,21,0.315,1,NaN,1,-0.315,0.315,0,1
1.15065748084764,2,0,0.75,-0.38,1,1,0,0.75,-0.38,22,0.185,1,1,NaN,0.565,-0.565,0,1
1.48908615168519,2,0,0.4,-0.08,1,1,1,0.4,0.4,22,0.16,0,0,0,0.24,0.24,0,1
-0.541485873340068,1,0,0.55,-0.11,1,0,1,-0.11,0.55,22,0.22,1,NaN,1,-0.33,0.33,1,1
-0.203057202502525,1,0,0.4,-0.08,1,0,1,-0.08,0.4,22,0.16,1,NaN,1,-0.24,0.24,1,1
1.48908615168519,2,0,0.4,-0.26,1,1,1,0.4,0.4,22,0.07,0,0,0,0.33,0.33,0,1
-0.541485873340068,2,0,0.4,-0.14,1,0,1,-0.14,0.4,22,0.13,1,NaN,1,-0.27,0.27,0,1
0.812228810010102,1,0,0.75,-0.38,1,1,0,0.75,-0.38,22,0.185,1,1,NaN,0.565,-0.565,1,1
0.47380013917256,2,0,0.25,-0.19,1,1,0,0.25,-0.19,22,0.03,1,1,NaN,0.22,-0.22,0,1
-0.541485873340068,1,0.15,0.33,0,1,0,1,0,0.33,22,0.165,1,NaN,1,-0.165,0.165,1,1
-0.203057202502525,1,0.1,0.32,0,1,1,0,0.32,0,22,0.16,1,1,NaN,0.16,-0.16,1,1
1.15065748084764,1,0.25,0.56,0,1,1,1,0.56,0.56,22,0.28,0,0,0,0.28,0.28,1,1
2.50437216419781,2,0.3,1.08,0,1,1,1,1.08,1.08,22,0.54,0,0,0,0.54,0.54,0,1
-0.498789043463854,1,0.1,0.32,0,1,0,0,0,0,22,0.16,0,NaN,NaN,-0.16,-0.16,1,1
-0.804170090482541,2,0.15,0.42,0,1,0,0,0,0,22,0.21,0,NaN,NaN,-0.21,-0.21,0,1
0.722735144610891,2,0,0.25,-0.09,1,1,0,0.25,-0.09,22,0.08,1,1,NaN,0.17,-0.17,0,1
0.111973050573518,1,0.15,0.63,0,1,0,1,0,0.63,22,0.315,1,NaN,1,-0.315,0.315,1,1
0.722735144610891,1,0.3,0.84,0,1,0,0,0,0,22,0.42,0,NaN,NaN,-0.42,-0.42,1,1
1.33349723864826,2,0,0.25,-0.16,1,1,1,0.25,0.25,22,0.045,0,0,0,0.205,0.205,0,1
1.64701366498703,1,0,0.55,-0.19,1,0,0,-0.19,-0.19,23,0.18,0,NaN,NaN,-0.37,-0.37,1,1
0.714741779145314,1,0.1,0.42,0,1,1,1,0.42,0.42,23,0.21,0,0,0,0.21,0.21,1,1
-0.217530106696401,1,-0.3,0,-0.74,1,0,0,-0.74,-0.74,23,-0.37,0,NaN,NaN,-0.37,-0.37,1,1
-0.217530106696401,2,0.3,0.84,0,1,1,0,0.84,0,23,0.42,1,1,NaN,0.42,-0.42,0,1
